,AluYb8a1,AluSg4,AluYi6_4d,AluSg7,AluYb11,AmnSINE2,AluSz,MIRc,AluYb9,AluYk12,AluYe5,AluYm1,LFSINE_Vert,AluSc5,MIR1_Amn,AluYh3a3,AluYa8,FLAM_C,AluYh7,AluSc,CRP1,AluYd8,AluJo,AluYg6,AluYh3,MamSINE1,AluYk11,AluYk2,AluSc8,FAM,AluSp,AluSq2,AluYk4,AmnSINE1,AluJr4,AluSx3,AluYf1,AluY,AluYj4,AluSx1,AluSx4,MIR,AluYi6,AluSq,AluYb10,AluYc3,MIRb,AluSq4,AluYk3,AluSg,AluSz6,AluJb,AluYe6,UCON83,MIR3,AluYa5,AluYc,AluSx,AluYh9,FLAM_A,AluJr,FRAM,AluSq10,Alu,AluYb8
0,0.0,0.2380179730404393,0.1493506493506493,0.2616822429906542,0.0,0.0,0.1864672917437485,9.611872585017014e-06,0.7002881844380403,0.4090909090909091,0.4794711203897007,0.0,0.0,0.2713581984517945,0.0,0.327485380116959,0.1160949868073878,0.057530508603047,0.1,0.2595729805313542,0.0,0.6209677419354839,0.0423529695275505,0.4532608695652174,0.2100035473572188,0.0,0.2217261904761904,0.2983606557377049,0.2616625153037531,0.0004508566275924,0.263844410060811,0.217825279095837,0.4659926470588235,0.0,0.0262789395070948,0.2000170154840905,0.4170616113744075,0.4271308963602552,0.1632085020242915,0.1812065663041585,0.2297731888964116,0.0,0.0374220374220374,0.213075780089153,0.0,0.0238907849829351,2.605885827455613e-05,0.2735703245749614,0.3943281566509115,0.2891051268512232,0.134221612618791,0.055318244763084,0.5288461538461539,0.0,0.0,0.7545143972669595,0.2627883650952858,0.1962430145656125,0.0178571428571428,0.0043524136111843,0.0329420468020757,0.0189601717147627,0.2424379232505643,0.0835524984827028,0.7197243190022974
1,0.0,0.2377683474787818,0.1363636363636363,0.2562036738640025,0.0,0.0,0.1534657486035032,6.728310809511909e-05,0.7002881844380403,0.4045454545454545,0.476687543493389,0.0001916075876604,0.0,0.2662913441238564,0.0,0.3216374269005848,0.1160949868073878,0.057530508603047,0.1,0.2517209852640636,0.0,0.6209677419354839,0.0421240345571313,0.4510869565217391,0.2061014544164597,0.0,0.2165178571428571,0.3,0.2546122345590408,0.0009017132551848,0.247058400201504,0.2021928410190261,0.4705882352941176,0.0,0.0266990291262135,0.1872270432760478,0.418957345971564,0.4270523218760094,0.1634615384615384,0.1816972978107043,0.2289268788083954,2.2139690376430085e-05,0.0353430353430353,0.1954432887568103,0.0,0.0221843003412969,8.68628609151871e-06,0.2720247295208655,0.3936529372045915,0.2514897789846873,0.105907710394827,0.0543217836653649,0.5192307692307693,0.0,0.0,0.7535383113714007,0.2617853560682046,0.1644709772501141,0.0178571428571428,0.0021102611448166,0.0325395184891045,0.0186024326258049,0.2388261851015801,0.0841594173578798,0.7203807023301608
2,0.0,0.2377683474787818,0.1363636363636363,0.2562036738640025,0.0,0.0,0.1534657486035032,6.728310809511909e-05,0.7002881844380403,0.4045454545454545,0.476687543493389,0.0001916075876604,0.0,0.2662913441238564,0.0,0.3216374269005848,0.1160949868073878,0.057530508603047,0.1,0.2517209852640636,0.0,0.6209677419354839,0.0421240345571313,0.4510869565217391,0.2061014544164597,0.0,0.2165178571428571,0.3,0.2546122345590408,0.0009017132551848,0.247058400201504,0.2021928410190261,0.4705882352941176,0.0,0.0266990291262135,0.1872270432760478,0.418957345971564,0.4270523218760094,0.1634615384615384,0.1816972978107043,0.2289268788083954,2.2139690376430085e-05,0.0353430353430353,0.1954432887568103,0.0,0.0221843003412969,8.68628609151871e-06,0.2720247295208655,0.3936529372045915,0.2514897789846873,0.105907710394827,0.0543217836653649,0.5192307692307693,0.0,0.0,0.7535383113714007,0.2617853560682046,0.1644709772501141,0.0178571428571428,0.0021102611448166,0.0325395184891045,0.0186024326258049,0.2388261851015801,0.0841594173578798,0.7203807023301608
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.332019439299679e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.343143045759355e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.236260971655392e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.2319021467798302,0.3766233766233766,0.2591040928134064,0.0,0.0,0.1537364749623239,1.9223745170034027e-05,0.8155619596541787,0.0,0.5755045233124565,0.3998850354474037,0.0,0.2548909218859957,0.0,0.1374269005847953,0.3852242744063324,0.0,0.025,0.2625040335592126,0.0,0.6532258064516129,0.0022050052414059,0.025,0.3994324228449805,0.0,0.0572916666666666,0.3516393442622951,0.2604804323046397,0.0,0.2704112842287071,0.2162589640822469,0.4503676470588235,0.0,0.0005134428678117,0.2085814758096534,0.4037914691943128,0.4062300835508682,0.2646761133603239,0.1940922258631334,0.2363744075829384,1.1069845188215044e-05,0.4532224532224532,0.2156017830609212,0.0,0.4180887372013652,2.605885827455613e-05,0.2416280267903142,0.3565158676569885,0.2332101279827009,0.1241696874693837,0.0287435065172951,0.5096153846153846,0.0,0.0,0.8716447047340166,0.4232698094282848,0.166962168308758,0.0,0.0,0.0017189046878229,0.0011924636298592,0.2018058690744921,0.0230629172567266,0.799803085001641
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.198737394441256e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.166009719649839e-05,0.0,5.534922594107521e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.118130485827696e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.332019439299679e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.343143045759355e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.236260971655392e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.2304043934098851,0.1428571428571428,0.249436029648727,0.0,0.0,0.1484392625413985,9.611872585017014e-06,0.7319884726224783,0.4,0.4850382741823243,0.0003832151753209,0.0,0.2579873328641801,0.0,0.3245614035087719,0.1160949868073878,0.0543470021981353,0.1,0.2448101538130579,0.0,0.6209677419354839,0.0400033737785114,0.4510869565217391,0.2032635686413622,0.0,0.2075892857142857,0.2991803278688524,0.2477730400641702,0.0002254283137962,0.2383145622683602,0.1955743922851307,0.4678308823529412,0.0,0.0251587005227781,0.1822641937496455,0.4113744075829383,0.4194480579006644,0.1619433198380566,0.1754681736872932,0.2237643872714962,2.2139690376430085e-05,0.0353430353430353,0.1898959881129271,0.0,0.0221843003412969,4.343143045759355e-06,0.2642967542503864,0.3848750844024308,0.2443991853360488,0.1018712648182619,0.0523068807104181,0.5192307692307693,0.0,0.0,0.7584187408491947,0.2603811434302909,0.1588676676317226,0.0119047619047619,0.0025059351094697,0.0309185260936259,0.0209873598855234,0.2320541760722347,0.0819340481488974,0.7210370856580243
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.611872585017014e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.332019439299679e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.343143045759355e-06,0.0,0.0,0.0,0.0,7.326919836170073e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.1660009985022466,0.0129870129870129,0.0198732409496186,0.0,0.0,0.1639609071137862,9.611872585017014e-06,0.0,0.0045454545454545,0.0062630480167014,0.0095803793830235,0.0,0.0114004222378606,0.0,0.0029239766081871,0.0026385224274406,0.0097779125293716,0.0,0.0012907389480477,0.0,0.0,0.0114106008940513,0.0021739130434782,0.0007094714437743,0.0,0.0007440476190476,0.001639344262295,0.0054460252459154,0.0022542831379621,0.1080205822028714,0.2256107860751524,0.0018382352941176,0.0,0.0059279312920089,0.1766490839997731,0.00521327014218,0.0048803485214901,0.0032894736842105,0.190126798689272,0.2566858496953283,1.6604767782322565e-05,0.002079002079002,0.2120851906884596,0.0,0.0119453924914675,3.474514436607484e-05,0.2725399278722308,0.0033760972316002,0.2521686656106208,0.0517879886352503,0.0191818761310932,0.0048076923076923,0.0,1.118130485827696e-05,0.0019521717911176,0.0016048144433299,0.1757898123003493,0.0059523809523809,0.0043524136111843,0.0064839695819145,0.0042928690674934,0.1869074492099322,0.001213837750354,0.0026255333114538
